air_carrier_id_pk,airport_code,name,city
2276,HQM,Bowerman,Hoquiam
2277,HRB,Taiping,Harbin
2278,HRE,Robert Gabriel Mugabe International,Harare
2279,HRG,Hurghada International,Hurghada
2280,HRK,Kharkov Airport,Kharkov
2281,HRL,Valley International,Harlingen/San Benito
2282,HRO,Boone County,Harrison
2283,HRT,Linton-On-Ouse,Harrogate
2284,HSC,Shaoguan Airport,Shaoguan
2285,HSG,Saga Airport,Saga
2286,HSH,Henderson Executive,Las Vegas
2287,HSI,Hastings Municipal,Hastings
2288,HSK,Huesca Airport,Huesca
2289,HSL,Huslia Airport,Huslia
2290,HSP,Ingalls Field,Hot Springs
2291,HST,Homestead ARB,Homestead
2292,HSV,Huntsville International-Carl T Jones Field,Huntsville
2293,HTA,Kadala,Chita
2294,HTF,Hatfield Airport,Hatfield
2295,HTH,Hawthorne Industrial,Hawthorne
2296,HTI,Hamilton Island Airport,Hamilton Island
2297,HTO,East Hampton Airport,East Hampton
2298,HTS,Tri-State/Milton J. Ferguson Field,Ashland
2299,HTY,Hatay Airport,Hatay
2300,HTZ,Hato Corozal Airport,Hato Corozal
2301,HUA,Redstone AAF,Huntsville
2302,HUC,Dr Hermenegildo Ortiz Quinones,Humacao
2303,HUE,Humera Airport,Humera
2304,HUF,Terre Haute Regional,Terre Haute
2305,HUG,Huehuetenango Airport,Huehuetenango
2306,HUH,Huahine Fare,Huahine
2307,HUI,Phubai International,Hue
2308,HUL,Houlton International,Houlton
2309,HUM,Houma Terrebonne,Houma
2310,HUN,Hualien Airport,Hualien
2311,HUS,Hughes Airport,Hughes
2312,HUT,Hutchinson Regional,Hutchinson
2313,HUU,Alferez FAP David Figueroa Fernandini,Huanuco
2314,HUV,Hudiksvall Airport,Hudiksvall
2315,HUX,Bahias de Huatulco International,Santa Cruz/Huatulco
2316,HUY,Humberside Airport,Humberside
2317,HVA,Analalava Airport,Analalava
2318,HVB,Hervey Bay Airport,Hervey Bay
2319,HVC,Hopkinsville-Christian County,Hopkinsville
2320,HVN,Tweed New Haven,New Haven
2321,HVR,Havre City-County,Havre
2322,HVS,Hartsville Regional,Hartsville
2323,HWD,Hayward Executive,Hayward
2324,HWI,Hawk Inlet Airport,Hawk Inlet
2325,HWN,Hwange National Park,Hwange
2326,HYA,Barnstable Municipal-Boardman/Polando Field,Hyannis
2327,HYD,Rajiv Gandhi International,Hyderabad
2328,HYG,Hydaburg Seaplane Base,Hydaburg
2329,HYL,Hollis Seaplane Base,Hollis
2330,HYR,Sawyer County,Hayward
2331,HYS,Hays Regional,Hays
2332,HZH,Liping,Liping City
2333,HZK,Husavik Airport,Husavik
2334,HZL,Hazleton Regional,Hazleton
2335,IA1,Shenandoah Municipal,Shenandoah
2336,IA2,Webster City Municipal,Webster City
2337,IA3,Red Oak Municipal,Red Oak
2338,IA4,Pella Municipal,Pella
2339,IAB,McConnell AFB,Wichita
2340,IAD,Washington Dulles International,Washington
2341,IAG,Niagara Falls International,Niagara Falls
2342,IAH,George Bush Intercontinental/Houston,Houston
2343,IAM,In Amenas Airport,In Amenas
2344,IAN,Bob Baker Memorial,Kiana
2345,IAR,Yaroslavl Airport,Yaroslavl
2346,IAS,Iasi International,Iasi
2347,IBA,Ibadan Airport,Ibadan
2348,IBE,Perales,Ibague
2349,IBR,Hyakuri,Tokyo
2350,IBZ,Ibiza Airport,Ibiza
2351,ICI,Cicia Airport,Cicia
2352,ICK,Nieuw,Nieuw Nickerie
2353,ICN,Incheon International,Seoul
2354,ICT,Wichita Dwight D Eisenhower National,Wichita
2355,ICY,Icy Bay Airport,Icy Bay
2356,ID1,Driggs-Reed Memorial,Driggs
2357,ID2,Montpelier Airport,Montpelier
2358,IDA,Idaho Falls Regional,Idaho Falls
2359,IDI,Indiana County,Indiana
2360,IDO,Santa Isabel Do Morro Airport,Santa Isabel Do Morro
2361,IDP,Independence Municipal,Independence
2362,IDR,Indore Airport,Indore
2363,IE1,Casement,Baldonnel
2364,IEG,Babimost,Zielona Gora
2365,IEV,Zhuliany International,Kiev
2366,IFJ,Isafjordur Airport,Isafjordur
2367,IFL,Innisfail Airport,Innisfail
2368,IFN,Shahid Beheshti International,Isfahan
2369,IFO,Ivano - Frankovska International,Ivano-Frankovska
2370,IFP,Laughlin/Bullhead International,Bullhead City
2371,IGA,Inagua Airport,Inagua
2372,IGG,Igiugig Airport,Igiugig
2373,IGH,Ingham Airport,Ingham
2374,IGL,Cigli,Izmir
2375,IGM,Kingman Airport,Kingman
2376,IGN,Maria Cristina,Iligan
2377,IGO,Chigorodo Airport,Chigorodo
2378,IGR,Cataratas,Iguazu
2379,IGS,Ingolstadt Manching,Ingolstadt
2380,IGU,Cataratas International,Iguacu Falls
2381,IGX,Horace Williams,Chapel Hill
2382,IHU,Ihu Airport,Ihu
2383,II1,Rantoul National Aviation Center,Rantoul
2384,II2,Lewis University,Chicago/Romeoville
2385,II3,De Kalb Taylor Municipal,De Kalb
2386,II4,Logan County,Lincoln
2387,IJU,Ijui Airport,Ijui
2388,IJX,Jacksonville Municipal,Jacksonville
2389,IKA,Imam Khomaini International,Tehran
2390,IKB,Wilkes County,Wilkesboro
2391,IKI,Iki Airport,Iki
2392,IKK,Greater Kankakee,Kankakee
2393,IKO,Nikolski AS,Nikolski
2394,IKT,Irkutsk Airport,Irkutsk
2395,IKV,Ankeny Regional,Ankeny
2396,IL1,Nevatim AB,Nevatim
2397,IL2,Effingham County Memorial,Effingham
2398,ILE,Skylark Field,Killeen
2399,ILG,New Castle,Wilmington
2400,ILI,Iliamna Airport,Iliamna
2401,ILL,Willmar Municipal,Willmar
2402,ILM,Wilmington International,Wilmington
2403,ILN,Wilmington Air Park,Wilmington
2404,ILO,Iloilo Airport,Iloilo
2405,ILP,Ile Des Pins Moue,Ile Des Pins
2406,ILQ,Ilo Airport,Ilo
2407,ILR,Ilorin Airport,Ilorin
2408,ILY,Islay Airport,Islay
2409,ILZ,Zilina International,Zilina
2410,IMF,Imphal Airport,Imphal
2411,IML,Imperial Municipal,Imperial
2412,IMM,Immokalee Regional,Immokalee
2413,IMP,Imperatriz Airport,Imperatriz
2414,IMT,Ford,Iron Mountain/Kingsfd
2415,IN1,De Kalb County,Auburn
2416,IN2,Indianapolis Executive,Indianapolis
2417,IN3,Indianapolis Metro,Indianapolis
2418,IN4,Eagle Creek Airpark,Indianapolis
2419,IN5,Hindon Airport,Hindon
2420,IN6,Clark Regional,Jeffersonville
2421,IN7,Indy South Greenwood,Indianapolis
2422,IN8,Rajali Arakkonam,Tamil Nadu
2423,INC,Hedong,Yinchuan
2424,IND,Indianapolis International,Indianapolis
2425,INF,In Guezzam Airport,In Guezzam
2426,ING,Lago Argentino Airport,Lago Argentino
2427,INH,Inhambane Airport,Inhambane
2428,INL,Falls International Einarson Field,International Falls
2429,INN,Innsbruck Airport,Innsbruck
2430,INO,Inongo Airport,Inongo
2431,INR,Kincheloe AFB,Sault Ste. Marie
2432,INS,Creech AFB,Indian Springs
2433,INT,Smith Reynolds,Winston-Salem
2434,INU,Nauru Island,Nauru
2435,INV,Inverness Airport,Inverness
2436,INW,Winslow-Lindbergh Regional,Winslow
2437,IOA,Ioannina Airport,Ioannina
2438,IOM,Isle of Man Airport,Isle of Man
2439,ION,Impfondo Airport,Impfondo
2440,IOR,Inishmore Airport,Inishmore
2441,IOS,Bahia-Jorge Amado,Ilheus
2442,IOU,Ile Ouen Airport,Ile Ouen
2443,IOW,Iowa City Municipal,Iowa City
2444,IPC,Mataveri International,Easter Island
2445,IPE,Ipil Airport,Ipil
2446,IPH,Ipoh Sultan Azlan Shah,Ipoh
2447,IPI,San Luis,Ipiales
2448,IPL,Imperial County,El Centro
2449,IPN,Usiminas,Ipatinga
2450,IPT,Williamsport Regional,Williamsport
2451,IQ1,Al Taqaddum AB,Al Taqaddum
2452,IQ2,Al Asad AB,Al Asad
2453,IQQ,Diego Aracena International,Iquique
2454,IQT,Coronel Francisco Secada Vignetta International,Iquitos
2455,IRC,Circle City,Circle
2456,IRD,Ishurdi Airport,Ishurdi
2457,IRG,Iron Range Airport,Iron Range
2458,IRI,Iringa Airport,Iringa
2459,IRJ,Capitan Vicente A Almonacid,La Rioja
2460,IRK,Kirksville Regional,Kirksville
2461,IRO,Birao Airport,Birao
2462,IRP,Isiro Airport,Isiro
2463,IRS,Sturgis Airport,Sturgis
2464,IRV,Roy E. Ray,Bayou La Batre
2465,ISA,Mount Isa Airport,Mount Isa
2466,ISB,Benazir Bhutto International,Islamabad
2467,ISC,Scilly Isles Airport,Scilly Isles
2468,ISG,Ishigaki Airport,Ishigaki
2469,ISH,Ischia Airport,Ischia
2470,ISI,Isisford Airport,Isisford
2471,ISJ,Isla Mujeres Airport,Isla Mujeres
2472,ISL,Isabel Pass Airport,Isabel Pass
2473,ISM,Kissimmee Gateway,Orlando
2474,ISN,Sloulin Field International,Williston
2475,ISO,Kinston Regional Jetport at Stallings Field,Kinston
2476,ISP,Long Island MacArthur,Islip
2477,ISQ,Schoolcraft County,Manistique
2478,ISR,Istres Le Tube,Istres
2479,ISS,Wiscasset Airport,Wiscasset
2480,IST,Ataturk,Istanbul
2481,ISU,Sulaymaniyah International,Sulaymaniyah
2482,ISW,Alexander Field South Wood County,Wisconsin Rapids
2483,IT1,Amendola Airport,Amendola
2484,ITB,Itaituba Airport,Itaituba
2485,ITH,Ithaca Tompkins Regional,Ithaca/Cortland
2486,ITI,Itambacuri Airport,Itambacuri
2487,ITJ,Navegantes,Itajai
2488,ITM,Osaka International,Osaka
2489,ITN,Itabuna Airport,Itabuna
2490,ITO,Hilo International,Hilo
2491,ITQ,Itaqui Airport,Itaqui
2492,IUD,Al Udeid AB,Doha
2493,IUE,Niue International,Niue Island
2494,IUS,Inus Airport,Inus
2495,IVA,Ambanja/Ambalavelona,Ambanja
2496,IVC,Invercargill Airport,Invercargill
2497,IVG,Berane Airport,Berane
2498,IVL,Ivalo Airport,Ivalo
2499,IVR,Inverell Airport,Inverell
2500,IWA,Ivanovo Airport,Ivanovo
2501,IWD,Gogebic-Iron County,Ironwood
2502,IWJ,Iwami Airport,Iwami
2503,IWK,Iwakuni MCAS,Iwakuni
2504,IWO,Iwoto Airport,Iwoto
2505,IWS,West Houston,Houston
2506,IXA,Agartala Airport,Agartala
2507,IXB,Baghdogra,Bagdogra
2508,IXC,Chandigarh Airport,Chandigarh
2509,IXD,Allahabad Airport,Allahabad
2510,IXE,Mangalore International,Mangalore
2511,IXG,Belgaum Airport,Belgaum
2512,IXH,Kailashahar Airport,Kailashahar
2513,IXI,North Lakhimpur/Lilabari,Lilabari
2514,IXJ,Jammu Airport,Jammu
2515,IXK,Keshod Airport,Keshod
2516,IXL,Leh Airport,Leh
2517,IXM,Madurai Airport,Madurai
2518,IXQ,Kamalpur Airport,Kamalpur
2519,IXR,Ranchi Airport,Ranchi
2520,IXS,Silchar Airport,Silchar
2521,IXU,Aurangabad Airport,Aurangabad
2522,IXW,Jamshedpur Airport,Jamshedpur
2523,IXY,Kandla Airport,Kandla
2524,IXZ,Port Blair Airport,Port Blair
2525,IYK,Inyokern Airport,Inyokern
2526,IZM,Izmir Metropolitan Area,Izmir
2527,IZO,Izumo Airport,Izumo
2528,IZT,Ixtepec Airport,Ixtepec
2529,JAA,Jalalabad Airport,Jalalabad
2530,JAB,Jabiru Airport,Jabiru
2531,JAC,Jackson Hole,Jackson
2532,JAF,Kankesanturai,Jaffna
2533,JAG,Shahbaz AB,Jacobabad
2534,JAI,Jaipur Airport,Jaipur
2535,JAJ,Perimeter Mall Helipad,Atlanta
2536,JAK,Jacmel Airport,Jacmel
2537,JAL,El Lencero,Jalapa
2538,JAN,Jackson Medgar Wiley Evers International,Jackson/Vicksburg
2539,JAO,Beaver Ruin,Atlanta
2540,JAV,Ilulissat,Jakobshavn
2541,JAX,Jacksonville International,Jacksonville
2542,JBC,Boston City Heliport,Boston
2543,JBK,Berkeley Municipal Heliport,Oakland
2544,JBP,Commerce Business Park Heliport,Commerce
2545,JBQ,Dr. Joaquin Balaguer International,Santo Domingo
2546,JBR,Jonesboro Municipal,Jonesboro
2547,JCA,Croisette Heliport,Cannes
2548,JCC,China Basin Heliport,San Francisco
2549,JCE,Oakland Convention Center Heliport,Oakland
2550,JCH,Christianshab Airport,Christianshab
2551,JCI,New Century Aircenter,Olathe
2552,JCK,Julia Creek Airport,Julia Creek
2553,JCT,Kimble County,Junction
2554,JDA,Grant County Regional/Ogilvie Field,John Day
2555,JDB,Downtown Heliport,Dallas/Fort Worth
2556,JDF,Juiz,Juiz de Fora
2557,JDG,Edgewater Inn Helipad Sea Wash,Seattle
2558,JDH,Jodhpur Airport,Jodhpur
2559,JDM,Miami Downtown Heliport,Miami
2560,JDO,Regional de Cariri,Juazeiro Do Norte
2561,JDT,Minneapolis Heliport,Minneapolis
2562,JDX,Houston Central Business District Heliport,Houston
2563,JED,King Abdulaziz International,Jeddah
2564,JEE,Jeremie Airport,Jeremie
2565,JEF,Jefferson City Memorial,Jefferson City
2566,JER,Jersey Airport,Jersey
2567,JFB,Seattle 1st National.Bank Helipad,Seattle
2568,JFK,John F. Kennedy International,New York
2569,JFN,Northeast Ohio Regional,Jefferson
2570,JFR,Frederikshaab,Frederikshab
2571,JGA,Jamnagar Airport,Jamnagar
2572,JGC,Grand Canyon Heliport,Grand Canyon
2573,JGG,Williamsburg-Jamestown,Williamsburg
2574,JGL,Galleria,Atlanta
2575,JGP,Greenway Plaza Heliport,Houston
2576,JGQ,Transco Tower Galleria Heliport,Houston
2577,JHB,Senai International,Johor Bahru
2578,JHC,Island Heliport,Garden City
2579,JHE,Helsingborg Heliport,Helsingborg
2580,JHM,Kapalua Airport,Kapalua
2581,JHS,Sisimiut Airport,Sisimiut
2582,JHW,Chautauqua County/Jamestown,Jamestown
2583,JHY,Cambridge Airport,Cambridge
2584,JIB,Djibouti Ambouli,Djibouti
2585,JID,Civic Financial Center Heliport,City of Industry
2586,JIJ,Jijiga Garad Wilwal,Jijiga
2587,JIK,Ikaria,Ikaria Island
2588,JIL,Jilin Airport,Jilin
2589,JIM,Aba Segud Negus Wolde Giorg,Jimma
2590,JIN,Jinja Airport,Jinja
2591,JJI,Juanjui Airport,Juanjui
2592,JJN,Jinjiang,Zuanzhou Fujian
2593,JKG,Jonkoping Airport,Jonkoping
2594,JKH,Chios Airport,Chios
2595,JKL,Kalymnos Airport,Kalymnos
2596,JKR,Janakpur Airport,Janakpur
2597,JKT,Jakarta Metropolitan Area,Jakarta
2598,JKV,Cherokee County,Jacksonville
2599,JLA,Quartz Creek,Cooper Lodge
2600,JLN,Joplin Regional,Joplin
2601,JLR,Jabalpur Airport,Jabalpur
2602,JMA,Astrodome,Houston
2603,JMB,Jamba Airport,Jamba
2604,JMC,Marin County Heliport,San Francisco
2605,JMK,Mikonos,Mikonos Island
2606,JMM,Harbour Heliport,Malmo
2607,JMN,Downtown Heliport,Mankato
2608,JMS,Jamestown Regional,Jamestown
2609,JNB,Oliver Reginald Tambo International,Johannesburg
2610,JNJ,Duqm International,Duqm
2611,JNN,Nanortalik Airport,Nanortalik
2612,JNP,Newport Beach Airport,Newport Beach
2613,JNU,Juneau International,Juneau
2614,JO1,Prince Hasan,Safawi
2615,JO2,Al Shaheed Mwaffaq Salti Air Base,Azraq
2616,JO3,Azraq Highway Strip,Azraq
2617,JO4,H4,Ruwaished
2618,JO5,King Abdullah II Airbase,Az-Zarqa
2619,JOC,Centerport Heliport,Santa Ana
2620,JOE,Joensuu Airport,Joensuu
2621,JOG,Adisutjipto,Yogyakarta
2622,JOH,Port St Johns Airport,Port St Johns
2623,JOI,Joinville Airport,Joinville
2624,JOL,Jolo Airport,Jolo
2625,JOM,Njombe Airport,Njombe
2626,JON,Johnston Atoll,Johnston Island
2627,JOR,Orange County Heliport,Orange
2628,JOS,Yakubu Gowon,Jos
2629,JP1,Iwakuni MCAS,Iwakuni
2630,JP2,Futenma MCAS,Okinawa
2631,JPA,Presidente Castro Pinto International,Joao Pessoa
2632,JPB,Pan Am Building Heliport,New York
2633,JPR,Ji Parana Airport,Ji Parana
2634,JPT,Park Ten Helipad,Houston
2635,JQF,CONCORD REGIONAL,CONCORD
2636,JRA,West 30th Street Heliport,New York
2637,JRB,Downtown Manhattan/Wall Street Heliport,New York
2638,JRC,Appache Heliport,Rochester
2639,JRE,East 60th Street Heliport,New York
2640,JRF,Kalaeloa,Kapolei
2641,JRH,Jorhat Airport,Jorhat
2642,JRO,Kilimanjaro International,Kilimanjaro
2643,JRS,Jerusalem Airport,Jerusalem
2644,JRV,Jose Aponte de la Torre,Ceiba
2645,JSE,Juneau Seaplane Base,Juneau
2646,JSI,Alexandros Papadiamantis,Skiathos
2647,JSK,Crossroads Heliport,St. Cloud
2648,JSO,Sodertalje Heliport,Sodertalje
2649,JSR,Jessore Airport,Jessore
2650,JST,John Murtha Johnstown-Cambria County,Johnstown
2651,JSY,Dimitrios Vikelas,Syros Island
2652,JTR,Santorini Airport,Santorini
2653,JUB,Juba Airport,Juba
2654,JUJ,Jujuy Airport,Jujuy
2655,JUL,Juliaca Airport,Juliaca
2656,JUM,Jumla Airport,Jumla
2657,JUV,Upernavik Airport,Upernavik
2658,JVL,Southern Wisconsin Regional,Beloit/Janesville
2659,JWH,Westchase Heliport,Houston
2660,JWN,Zanjan Airport,Zanjan
2661,JWY,Mid Way Regional,Midlothian/Waxahachie
2662,JXN,Jackson County-Reynolds Field,Jackson
2663,JYP,Olympic Hotel Helipad Sea Wash,Seattle
2664,JYV,Jyvaskyla Airport,Jyvaskyla
2665,JZA,James H Easom Field,Newton
2666,JZB,Orange Municipal,Orange
2667,JZC,Stanley Municipal,Stanley
2668,JZD,Ganda Airport,Ganda
2669,JZE,Trading Bay Production,Trading Bay
2670,JZG,Chamberlain Municipal,Chamberlain
2671,JZH,Jui Zhai Huang Long,Song Pan
2672,JZI,Portland Municipal,Portland
2673,JZJ,Sky Harbor,Duluth
2674,JZK,Cloquet Carlton County,Cloquet
2675,JZL,San Clemente Island Nalf,San Clemente Island
2676,JZM,Hog River Airport,Hog River
2677,JZN,Quincy Municipal,Quincy
2678,JZO,American Falls Airport,American Falls
2679,JZP,Prospect State,Prospect
2680,JZQ,Brooksville Tampa Bay Regional,Brooksville
2681,JZR,Laurel Municipal,Laurel
2682,JZT,Arlington Municipal,Arlington
2683,JZU,William H. Morse State,Bennington
2684,JZV,North Little Rock Municipal,Little Rock
2685,JZW,Evergreen Regional Middleton Field,Evergreen
2686,JZX,Angwin-Parrett Field,Angwin
2687,JZY,Idaho County,Grangeville
2688,JZZ,Taszar Airport,Taszar
2689,K01,Russellville-Logan County,Russellville
2690,KAA,Kasama Airport,Kasama
2691,KAB,Kariba International,Kariba
2692,KAC,Kamishly,Kameshli
2693,KAD,Kaduna Airport,Kaduna
2694,KAE,Kake Seaplane Base,Kake
2695,KAG,Kangung,Kangnung
2696,KAI,Kaieteur Airport,Kaieteur
2697,KAJ,Kajaani Airport,Kajaani
2698,KAL,Kaltag Airport,Kaltag
2699,KAN,Mallam Aminu Kano International,Kano
2700,KAO,Kuusamo Airport,Kuusamo
2701,KAR,Kamarang Airport,Kamarang
2702,KAT,Kaitaia Airport,Kaitaia
2703,KAW,Kawthaung Airport,Kawthaung
2704,KBC,Birch Creek Airport,Birch Creek
2705,KBE,Bell Island Hot Springs Seaplane Base,Bell Island
2706,KBG,Pakuba,Kabalega Falls
2707,KBK,Klag Bay Airport,Klag Bay
2708,KBL,Hamid Karzai International,Kabul
2709,KBO,Kabalo Airport,Kabalo
2710,KBP,Boryspil International,Kiev
2711,KBR,Sultan Ismail Petra,Kota Bharu
2712,KBS,Bo Airport,Bo
2713,KBV,Krabi Airport,Krabi
2714,KBW,Chignik Bay,Chignik
2715,KCA,Kuche,Kuqa
2716,KCC,Coffman Cove Seaplane Base,Coffman Cove
2717,KCE,Collinsville Airport,Collinsville
2718,KCG,Chignik Bay Airport,Chignik Bay
2719,KCH,Kuching International,Kuching
2720,KCK,Fairfax Municipal,Kansas City
2721,KCL,Chignik Lagoon Airport,Chignik Lagoon
2722,KCN,Chernofski Harbor,Chernofski
2723,KCQ,Chignik Lake,Chignik
2724,KCR,Colorado Creek Airport,Colorado Creek
2725,KCZ,Kochi Airport,Kochi
2726,KDE,Koroba Airport,Koroba
2727,KDH,Kandahar Airport,Kandahar
2728,KDJ,N Djole Airport,N Djole
2729,KDK,Kodiak Municipal,Kodiak
2730,KDT,Kamphang Saen Airport,Kamphang Saen
2731,KEB,Nanwalek Airport,Nanwalek
2732,KED,Kaedi Airport,Kaedi
2733,KEF,Keflavik International,Keflavik/Reykjavik
2734,KEH,Kenmore Air Harbor,Kenmore
2735,KEJ,Alexey Leonov,Kemerovo
2736,KEK,Ekwok Airport,Ekwok
2737,KEL,Kiel/Holtenau,Kiel
2738,KEM,Kemi Tornio,Kemi
2739,KEN,Kenema Airport,Kenema
2740,KEO,Odienne IV Coast,Odienne
2741,KEP,Nepalgunj,Nepalganj
2742,KER,Kerman Airport,Kerman
2743,KEZ,Ocean Reef Club,Key Largo
2744,KFA,Kiffa Airport,Kiffa
2745,KFP,False Pass Airport,False Pass
2746,KGA,Kananga Airport,Kananga
2747,KGC,Kingscote Airport,Kingscote
2748,KGD,Khrabrovo,Kaliningrad
2749,KGF,Karaganda Airport,Karaganda
2750,KGG,Kedougou Airport,Kedougou
2751,KGI,Kalgoorlie Airport,Kalgoorlie
2752,KGJ,Karonga Airport,Karonga
2753,KGK,Koliganek Airport,Koliganek
2754,KGL,Kigali International,Kigali
2755,KGS,Kos Airport,Kos
2756,KGU,Keningau Airport,Keningau
2757,KGX,Grayling Airport,Grayling
2758,KGZ,Glacier Creek Airport,Glacier Creek
2759,KHE,Kherson Airport,Kherson
2760,KHH,Kaohsiung International,Kaohsiung
2761,KHI,Jinnah International,Karachi
2762,KHK,Khark Island,Khark
2763,KHM,Kanti,Khamti
2764,KHN,Changbei International,Nanchang
2765,KHV,Khabarovsk Novy,Khabarovsk
2766,KIB,Ivanof Bay Seaplane Base,Ivanof Bay
2767,KID,Kristianstad Airport,Kristianstad
2768,KIE,Kieta,Bougainville Island
2769,KIH,Kish Island Airport,Kish Island
2770,KIJ,Niigata Airport,Niigata
2771,KIK,Kirkuk Airport,Kirkuk
2772,KIM,Kimberley Airport,Kimberley
2773,KIN,Norman Manley International,Kingston
2774,KIP,Kickapoo Downtown,Wichita Falls
2775,KIR,Kerry,Kerry County
2776,KIS,Kisumu Airport,Kisumu
2777,KIT,Alexandros Aristotelous Onassis,Kithira
2778,KIV,Chisinau International,Kishinev
2779,KIW,Kitwe/Nkana,Kitwe
2780,KIX,Kansai International,Osaka
2781,KIY,Kilwa Masoko,Kilwa
2782,KJA,Yemelyanovo,Krasnojarsk
2783,KJK,Wevelgem,Kortrijk
2784,KK1,Ching Chuan Kang AB,Taichung
2785,KKA,Koyuk Alfred Adams,Koyuk
2786,KKB,Kitoi Bay Airport,Kitoi Bay
2787,KKC,Khon Kaen Airport,Khon Kaen
2788,KKE,Kerikeri Airport,Kerikeri
2789,KKH,Kongiganak Airport,Kongiganak
2790,KKI,Akiachak Airport,Akiachak
2791,KKJ,Kitakyushu Airport,Kitakyushu
2792,KKK,Kalakaket Creek AS,Kalakaket
2793,KKL,Karluk Lake Seaplane Base,Karluk Lake
2794,KKN,Hoybuktmoen,Kirkenes
2795,KKO,Kaikohe Airport,Kaikohe
2796,KKU,Ekuk Airport,Ekuk
2797,KKW,Kikwit Airport,Kikwit
2798,KLB,Kalabo Airport,Kalabo
2799,KLG,Kalskag Airport,Kalskag
2800,KLL,Levelock Airport,Levelock
2801,KLN,Larsen Bay Airport,Larsen Bay
2802,KLO,Kalibo International,Kalibo
2803,KLP,Kelp Bay Airport,Kelp Bay
2804,KLR,Kalmar Airport,Kalmar
2805,KLS,Southwest Washington Regional,Kelso
2806,KLU,Klagenfurt Airport,Klagenfurt
2807,KLV,Karlovy Vary Airport,Karlovy Vary
2808,KLW,Klawock Airport,Klawock
2809,KLX,Kalamata Airport,Kalamata
2810,KMA,Kerema Airport,Kerema
2811,KMC,King Saud AB,King Khalid Military City
2812,KMF,Kamina Airport,Kamina
2813,KMG,Wujiaba,Kunming
2814,KMI,Miyazaki Airport,Miyazaki
2815,KMJ,Kumamoto Airport,Kumamoto
2816,KMN,Kamina Base,Kamina
2817,KMO,Manokatak Seaplane Base,Manokotak
2818,KMP,Keetmanshoop Airport,Keetmanshoop
2819,KMQ,Komatsu Airport,Komatsu
2820,KMS,Kumasi Airport,Kumasi
2821,KMU,Kisimayo,Kisimayu
2822,KMX,Khamis Mushait Airport,Khamis Mushait
2823,KMY,Moser Bay Airport,Moser Bay
2824,KMZ,Kaoma Airport,Kaoma
2825,KNA,Vina del Mar Airport,Vina del Mar
2826,KNB,Kanab Municipal,Kanab
2827,KND,Kindu Airport,Kindu
2828,KNK,Kokhanok Airport,Kokhanok
2829,KNN,Kankan Airport,Kankan
2830,KNP,Capanda Dam,Capanda
2831,KNS,King Island Airport,King Island
2832,KNT,Kennett Memorial,Kennett
2833,KNU,Kanpur/Chakeri,Kanpur
2834,KNW,New Stuyahok Airport,New Stuyahok
2835,KNX,Kununurra Airport,Kununurra
2836,KNZ,Kenieba Airport,Kenieba
2837,KOA,Ellison Onizuka Kona International at Keahole,Kona
2838,KOE,El Tari,Kupang
2839,KOH,Koolatah Airport,Koolatah
2840,KOI,Kirkwall Airport,Kirkwall
2841,KOJ,Kagoshima Airport,Kagoshima
2842,KOK,Kokkola Pietarsaari,Kokkola/Pietarsaari
2843,KOM,Komo Old,Komo
2844,KON,Kontum Airport,Kontum
2845,KOP,Nakhon Phanom Airport,Nakhon Phanom
2846,KOR,Kokoro Airport,Kokoro
2847,KOS,Kompongsom Airport,Kompongsom
2848,KOT,Kotlik Airport,Kotlik
2849,KOW,Ganzhou Airport,Ganzhou
2850,KOY,Olga Bay Seaplane Base,Olga Bay
2851,KOZ,Ouzinkie Airport,Ouzinkie
2852,KPB,Point Baker Airport,Point Baker
2853,KPC,Port Clarence CGS,Port Clarence
2854,KPH,Pauloff Harbor Airport,Pauloff Harbor
2855,KPI,Kapit Airport,Kapit
2856,KPK,Parks Seaplane Base,Parks
2857,KPM,Napamute Airport,Napamute
2858,KPN,Kipnuk Airport,Kipnuk
2859,KPO,Pohang Airport,Pohang
2860,KPP,Kalpower,Kalpowar
2861,KPR,Port Williams Airport,Port Williams
2862,KPS,Kempsey Airport,Kempsey
2863,KPV,Perryville Airport,Perryville
